"YEAR","STATE","AGE_CATEGORY","GENDER","DISEASE_CATEGORY","PATIENTS","OFFICE_VISITS","A1C_MEAN","A1C_MEDIAN","A1C_STDDEV","WEIGHT_MEAN","WEIGHT_MEDIAN","WEIGHT_STDDEV","BMI_MEAN","BMI_MEDIAN","BMI_STDDEV","FBG_MEAN","FBG_MEDIAN","FBG_STDDEV","SBP_MEAN","SBP_MEDIAN","SBP_STDDEV","DBP_MEAN","DBP_MEDIAN","DBP_STDDEV"
"2005","PA","4","Female","1","921","7862","6.72","6.5","1.01","163.38","161","32.08","29.75","29.39","5.87","137.43","126","49.39","136.79","134","19.39","72.37","70","10.22"
"2005","PA","4","Female","2","967","8472","6.62","6.4","1","163.36","161","32.72","29.64","29.29","5.86","134.34","122","48.36","137.31","136","19.51","72.94","72","10.2"
"2005","PA","4","Male","1","715","6622","6.7","6.5","1.08","190.45","188","32.06","28.74","28.36","4.48","134.17","123","47.98","131.7","130","17.84","71.4","70","9.96"
"2005","PA","4","Male","2","634","5953","6.61","6.4","1.12","190.69","188","32.89","28.87","28.43","4.58","127.92","118","43.32","133.58","132","18.03","72.15","72","10.18"
"2005","SC","2","Female","1","431","3455","7.56","7.1","1.86","219.44","213.6","55.07","37.54","36.69","8.56","161.69","137","76.13","132.63","130","20.28","79","80","12"
"2005","SC","2","Female","2","397","3343","7.4","6.8","1.91","227.33","218.2","61.18","38.54","37.27","8.52","153.01","130.5","71.08","134.97","132","20.75","80.44","80","12.03"
"2005","SC","2","Male","1","418","2715","7.65","7.2","1.82","241.74","235.51","62.12","34.55","33.36","8.21","162.21","140","73.13","131.55","130","19.54","80.37","80","12.13"
"2005","SC","2","Male","2","374","2520","7.57","7.1","1.83","242.18","235.05","61.84","34.76","33.47","8.12","158.67","136","76.9","134.18","132","20.09","81.81","80","12.42"
"2005","SC","3","Female","1","422","3433","7.15","6.8","1.51","201.99","197.3","49.92","34.5","33.3","7.85","144.66","128","60.68","136.31","136","21.58","75.76","76","11.89"
"2005","SC","3","Female","2","427","3543","7.08","6.7","1.5","205.3","200.25","49.58","34.82","33.99","7.61","140.06","124","58.45","137.4","137","21.46","76.06","76","11.89"
"2005","SC","3","Male","1","359","2470","7.21","6.9","1.53","219.05","215","45.69","31.57","30.92","5.97","148.63","136","56.86","133.68","132","20.06","76.99","78","12.84"
"2005","SC","3","Male","2","309","2188","7.08","6.7","1.55","223.06","219.35","45.34","32.1","31.44","5.87","144.14","130","57.2","134.49","134","20.81","77.52","78","13.13"
"2005","SC","4","Female","1","167","1366","6.86","6.6","1.19","172.74","165.7","36.89","30.3","29.77","6.42","144.15","132.5","52.5","138.74","137","23.55","73.06","72","11.88"
"2005","SC","4","Female","2","181","1509","6.82","6.6","1.18","172.13","168","37.12","30.36","30.45","6.15","138.8","129","49.7","139.36","138","23.14","73.36","72","12.01"
"2005","SC","4","Male","1","114","888","6.88","6.7","1.11","187.62","186.8","25.98","28.05","27.91","4.06","142.8","131","56.1","133.35","132","21.42","70.23","70","12.02"
"2005","SC","4","Male","2","108","884","6.84","6.7","1.1","188.88","185","27.38","28.2","27.85","4.06","142.43","127","57.41","133.62","132","21.22","71.52","70","12.3"
"2005","TX","1","Female","1","176","1359","7.59","7","2.06","218.25","209.5","60.66","37.75","36.61","9.78","159.29","142","72.36","123.03","122","14.2","78.6","80","9.97"
"2005","TX","1","Male","1","146","832","7.81","7.3","1.94","234.07","230.5","58.59","34.26","33.24","8.03","165.88","142.5","76.93","126.12","124","13.46","80.83","80","10.25"
"2005","TX","2","Female","1","1016","8266","7.4","6.9","1.7","212.34","206.9","51.89","36.87","36.27","8.37","146.01","128","61.81","128.31","128","16.04","77.52","78","9.81"
"2005","TX","2","Female","2","775","6516","7.12","6.7","1.65","215.37","209","52.27","37.31","36.32","8.68","137.24","121","59.08","129.98","130","16.24","78.57","80","10.21"
"2005","TX","2","Male","1","1074","7037","7.46","7.1","1.65","238","231.4","52.77","34.59","33.63","7.15","151.99","137","59.29","129.69","128","16.8","79.33","80","9.94"
"2005","TX","2","Male","2","847","5856","7.18","6.8","1.59","242.29","236.1","53.44","35.05","34.15","7.36","141.99","126","54.4","131.84","130","17.2","80.54","80","10.23"
"2005","TX","3","Female","1","1041","9392","7.12","6.8","1.36","192.81","187","44.76","34.04","33.04","7.35","138.31","125","52.66","133.45","132","17.55","73.97","74","10.16"
"2005","TX","3","Female","2","913","8610","6.94","6.6","1.33","194.74","188.6","45.15","34.09","33.21","7.22","132.52","119","50.68","134.92","132","17.62","74.66","76","10.27"
"2005","TX","3","Male","1","1038","7712","7.07","6.8","1.28","223.19","218","46.5","32.7","31.85","6.34","141.21","129","54.28","130.78","130","16.78","73.94","74","10.02"
"2005","TX","3","Male","2","868","6819","6.93","6.7","1.28","224.32","220","45.36","32.77","32.04","6.13","139.48","125","55.2","132.43","130","17.08","74.57","74","10.22"
"2005","TX","4","Female","1","542","6008","6.96","6.8","1.14","166.64","163","36.38","29.87","29.26","6.19","142.51","130","54.23","135.6","133","18.99","69.94","70","10.43"
"2005","TX","4","Female","2","538","6287","6.84","6.6","1.14","165.53","161.5","35.29","29.78","29.35","6.11","137.23","124","52.04","137.21","136","19.66","70.39","70","10.61"
"2005","TX","4","Male","1","405","3986","6.9","6.7","1.08","200.91","200","36.79","29.94","29.63","5.21","137.53","126","51.42","130.64","130","17.73","69.49","70","10.19"
"2005","TX","4","Male","2","339","3610","6.77","6.5","1.05","199.67","199","34.79","29.64","29.24","4.79","133.29","121","47.62","132.36","130","17.05","70.12","70","10.18"
"2005","VA","2","Female","1","562","4102","7.71","7.2","2.04","218.77","215","51.96","37.26","36.32","8.64","156.56","135","72.85","132.09","130","17.85","79.64","80","10.74"
"2005","VA","2","Female","2","471","3547","7.62","7","2.08","221.21","218","49.69","37.8","36.8","8.41","150.7","130","67.66","134.03","131.5","18.22","81","80","10.87"
"2005","VA","2","Male","1","495","2909","7.56","7","1.89","244.33","236","52.01","34.72","33.84","6.89","158.77","138","71.89","133.22","130","17.6","81.15","80","10.69"
"2005","VA","2","Male","2","416","2512","7.4","6.8","1.94","244.86","239","51.2","34.85","33.89","6.74","150.64","131","67.23","135.08","132","17.93","82.43","80","10.92"
"2005","VA","3","Female","1","627","4714","7.13","6.8","1.5","191.69","190","44.11","33.44","32.73","7.24","147.87","134","61.14","136.23","136","19.51","75.84","78","10.34"
"2005","VA","3","Female","2","646","4787","7.07","6.7","1.52","193.27","191","44.35","33.65","32.82","7.21","146.21","133","59.93","137.06","136","19.41","76.58","78","10.37"
"2005","VA","3","Male","1","581","3763","6.95","6.7","1.3","218.98","213.38","41.87","31.95","31.12","5.52","149.63","135","61.31","133.18","132","17.97","75.72","78","10.04"
"2005","VA","3","Male","2","577","3756","6.81","6.5","1.32","218.91","215","39.44","32.03","31.42","5.37","144.18","129","58.44","134.39","132","17.9","76.72","78","10.17"
"2005","VA","4","Female","1","358","2874","6.86","6.6","1.2","169.1","165","36.29","30.17","29.47","6.21","149.81","139","55.76","138.16","138","19.29","72.83","72","10.51"
"2005","VA","4","Female","2","358","2911","6.83","6.6","1.23","169.36","166","37.53","30.3","29.69","6.45","148.61","136","54.79","139.12","138","19.57","73.13","72","10.53"
"2005","VA","4","Male","1","254","1824","6.63","6.5","1.07","188.87","186","35.54","28.4","27.97","4.82","151.78","137","58.25","133.83","132","18.11","70.52","70","10.49"
"2005","VA","4","Male","2","236","1704","6.53","6.3","1.05","190.36","187","36.19","28.45","28.02","4.88","149.38","134","55.99","134.74","132","18.97","71.18","70","10.8"
"2005","WA","2","Female","1","460","3932","7.03","6.7","1.56","223.22","220","54.12","37.75","36.63","8.92","144.33","129","58.64","130.34","130","17.04","77.34","78","10.31"
"2005","WA","2","Female","2","434","3606","6.77","6.4","1.49","226.1","224","54.35","38.08","37","8.6","133.29","118","52.09","133.2","132","17.09","79.19","80","10.31"
"2005","WA","2","Male","1","408","3356","7.3","6.9","1.76","238.5","234.08","52.8","34.43","33.22","7.09","152.64","137","64.27","129.01","128","17.11","78.21","80","10.31"
"2005","WA","2","Male","2","388","2957","7","6.6","1.64","241.21","236","51.45","34.43","33.36","6.67","143.2","125","60.06","132.8","130","17.59","80.08","80","10.91"
"2005","WA","3","Female","1","515","4917","6.84","6.5","1.27","199.71","196","51.67","34.59","33.67","8.34","139.94","127","54.38","133.24","132","17.25","73.44","73","10.62"
"2005","WA","3","Female","2","577","5420","6.67","6.3","1.27","201.43","196","51.16","34.95","33.96","8.31","133.68","122","50.21","134.25","132","17.11","74.35","74","10.81"
"2005","WA","3","Male","1","600","5315","6.88","6.7","1.23","225.22","220","46.05","32.87","32.59","6.04","143.88","133","51.97","132.1","130","17.27","74.57","74","10.6"
"2005","WA","3","Male","2","577","5020","6.76","6.5","1.26","225.06","219","46.93","32.8","32.07","6.1","139.1","127","50.75","133.7","132","17.37","75.45","76","11.11"
"2005","WA","4","Female","1","412","4471","6.57","6.5","1.01","166.97","160","38.45","29.74","28.26","7","135.49","124","49.49","135.38","134","19.53","70","70","11.12"
"2005","WA","4","Female","2","460","4612","6.44","6.3","1.03","165.94","160","36.72","29.65","28.16","6.77","131.65","120","47.71","136.56","136","19.39","70.47","70","11.22"
"2005","WA","4","Male","1","325","3326","6.72","6.5","1.12","200.38","199","35.09","29.74","29.28","4.62","140.47","131","48.72","132","130","18.98","70.01","70","10.85"
"2005","WA","4","Male","2","325","3185","6.59","6.4","1.11","199.44","198","34.65","29.63","29.41","4.57","134.48","124","46.17","133.59","132","19.73","70.51","70","11.18"
"2006","AR","2","Female","1","148","1277","7.34","7","1.54","216.63","213","47.71","36.53","35.62","8.19","138.5","120.5","58.95","130.72","130","16.71","78.07","78","9.91"
"2006","AR","2","Female","2","158","1423","7.09","6.8","1.5","216.79","207.5","52.4","36.73","35.34","8.62","133.24","116","56.85","132.48","130.5","16.72","78.99","80","10"
"2006","AR","2","Male","1","113","727","7.64","7.2","1.63","241.74","238","54.07","34.15","33.01","6.54","155.92","138","66.27","133.43","132","18.32","79.33","80","9.79"
"2006","AR","2","Male","2","113","746","7.42","7.1","1.68","242.14","241.5","54.56","34.33","33.71","6.63","155.3","138","65.29","135.41","134","17.51","81.08","80","9.88"
"2006","AR","3","Female","1","227","1857","6.91","6.8","1.08","186.4","181.5","40","32.08","31.43","6.83","137.84","123","52.12","133.83","132","18.27","74.69","74","9.67"
"2006","AR","3","Female","2","234","1887","6.73","6.6","1","193.19","187","39.2","33.16","32.19","6.88","131.75","118","49.79","135.32","132","17.83","75.48","76","9.68"
"2006","AR","3","Male","1","177","1287","7.11","6.8","1.23","216.73","215","39.25","31.37","31.28","5.18","149.13","137","59.43","134.27","134","19.08","75.79","76","10.55"
"2006","AR","3","Male","2","190","1452","6.91","6.6","1.24","215.87","214","42.09","31.21","31.36","5.57","144.71","131","56.88","135.43","136","18.74","76.11","76.5","10.48"
"2006","AR","4","Female","1","139","1238","6.76","6.7","0.9","166.41","163","36.03","29.24","28.44","6.39","136.68","125","49.44","136.48","134","18.97","70.35","70","10.98"
"2006","AR","4","Female","2","144","1237","6.75","6.7","0.91","167.42","164","35.67","29.69","29.21","6.78","136.1","124.5","49.21","137.31","136","18.61","71.37","70","10.61"
"2006","AZ","2","Female","1","105","917","7.29","7","1.31","212.57","208.9","46.38","36.28","35.75","7.8","145.42","128","67.55","130.2","129","16.33","76.28","78","9.09"
"2006","AZ","2","Female","2","111","1089","6.98","6.7","1.3","205.79","207","45.85","35.24","34.79","7.66","137.66","117","67.49","131.44","130","17.02","76.76","78","10.03"
"2006","AZ","3","Female","1","614","6957","6.89","6.7","1.13","190.24","186.95","44.85","32.67","31.77","7.27","139.22","127","56.85","134.29","132","17.22","72.03","72","10.13"
"2006","AZ","3","Female","2","719","7965","6.72","6.5","1.08","188.43","186","43.75","32.48","31.75","7.15","132.6","119","53.31","134.88","132","17.24","73.32","74","10.38"
"2006","AZ","3","Male","1","664","7084","6.81","6.7","0.95","219.67","213.4","46.81","32.04","31.16","6.05","140.3","131","49.07","131.1","130","17.76","71.96","72","10.25"
"2006","AZ","3","Male","2","770","7745","6.57","6.4","0.95","217.09","211.31","45.82","31.74","30.68","6.01","130.37","119","44.16","132.66","130","17.7","73.21","72","10.39"
"2006","AZ","4","Female","1","746","9113","6.8","6.6","0.97","160.22","155.4","34.37","28.63","27.78","6.22","139.71","127","53.51","135.94","133","19.32","68.94","70","10.84"
"2006","AZ","4","Female","2","984","11474","6.54","6.4","0.92","156.83","152","33.97","28.08","27.25","5.91","128.13","115","46.83","136.93","135","19.1","70.15","70","11.05"
"2006","AZ","4","Male","1","863","9994","6.79","6.7","0.89","190.77","187.8","33.4","28.54","28.03","4.73","141.59","131","51.6","131.05","130","18.65","68.28","68","10.07"
"2006","AZ","4","Male","2","937","11265","6.56","6.4","0.88","189.1","187","32.14","28.35","27.82","4.59","131.53","120","47.57","132.37","130","19.13","69.48","70","10.23"
"2006","CA","2","Female","1","178","1821","7.33","6.9","1.79","203.74","196","52","35.69","34.75","7.95","149.69","133","61.26","129.73","128","18.34","78.07","78","10.59"
"2006","CA","2","Female","2","146","1418","7.12","6.6","1.68","213.27","210","60","37.6","36.88","8.97","141.67","123","58.32","132.42","130","18.89","78.99","80","11.7"
"2006","CA","2","Male","1","144","1138","7.25","7","1.32","234.64","234","54.27","35.97","34.53","8.14","143.78","131","52.8","130.15","130","15.6","80.04","80","9.98"
"2006","CA","2","Male","2","137","1098","7.05","6.7","1.36","241.27","244","51.07","36.61","36.12","7.83","138.41","124","48.62","132.83","130","16.57","81.54","80","10.49"
"2006","CA","3","Female","1","167","1846","6.99","6.8","1.18","187.4","179.5","43.91","33.36","31.64","7.19","134.35","128","47.07","133.67","130","18.82","74.79","74","10.11"
"2006","CA","3","Female","2","186","1935","6.71","6.55","1.07","184.19","179","43.77","33.12","31.89","7.27","127.68","121","44.26","135.29","132","18.79","75.51","76","10.21"
"2006","CA","3","Male","1","163","1514","7.02","6.7","1.42","214.07","208","42.99","31.69","31.01","5.54","152.29","137","59.37","131.45","130","18.32","75.53","76","10.33"
"2006","CA","3","Male","2","152","1506","6.86","6.6","1.27","216.97","208","44.62","32.18","31.25","5.93","145.22","132","56.19","133.79","132","18.18","76.01","76","10.48"
"2006","CA","4","Female","1","157","1773","6.66","6.5","0.92","161.04","158","33.84","29.32","28.66","5.68","130.79","120","44.87","135.62","134","18.4","72.54","70","10.52"
"2006","CA","4","Female","2","168","1911","6.59","6.4","0.9","162.04","156","31.23","29.66","29","5.5","126.73","117","42.84","136.61","136","17.93","72.44","70","10.47"
"2006","CT","2","Female","1","181","3151","7.85","7.6","2.03","211.33","202","56.28","37.24","36.03","9.59","169.47","149","85.01","129.24","129","20.28","72.99","72","11.95"
"2006","CT","2","Female","2","174","2840","7.31","7","1.72","213.78","205.15","58.67","37.95","37.27","9.65","147.62","127","70.76","134.81","134","22.16","76.18","76","12.84"
"2006","CT","2","Male","1","109","1480","7.72","7.4","2.12","219.32","210","53.8","32.31","31.12","7.3","159.85","133","83.53","129.7","128","21.41","76.68","76","11.01"
"2006","CT","2","Male","2","106","1346","7.32","6.9","1.97","213","196","57.95","32.77","31.58","8.3","142.2","120.5","70.54","133.63","130","22.48","78.7","80","12.82"
"2006","CT","3","Female","1","117","1980","7.24","6.85","1.54","194.28","183.8","56.19","34.29","33.38","8.34","153.9","134","77.52","136.97","135","22.73","70.26","70","12.81"
"2006","CT","3","Female","2","142","2369","7.16","6.8","1.47","202.44","199.99","56.17","35.39","35.07","8.87","144.15","124","71.41","140.18","139","22.61","72.19","72","12.78"
"2006","DE","2","Female","1","231","2518","7.51","7","1.92","209.28","202.5","53.61","36.45","36.01","8.53","153.28","129","71.42","133.57","130","22.2","77.93","78","11.27"
"2006","DE","2","Female","2","235","2635","7.29","6.7","1.86","211.55","208.7","56.01","36.65","36.24","8.8","139.69","119","63.93","136.92","134","22.7","79.82","80","11.29"
"2006","DE","2","Male","1","161","1645","7.54","7.1","1.87","240.48","237.2","58.85","34.96","34.07","7.95","153.43","135","66.57","137.32","132","24.01","81.93","80","12.39"
"2006","DE","2","Male","2","154","1521","7.35","6.9","1.83","243.57","240","55.43","35.42","34.45","7.5","148.57","130","66.03","138.04","134","23.26","82.93","81","12.46"
"2006","DE","3","Female","1","214","2457","7.26","6.85","1.62","198","193","51","35.45","33.35","9.42","138.36","118","64.85","136.18","133","22.76","73.55","73","10.71"
"2006","DE","3","Female","2","230","2669","7.17","6.8","1.59","202.07","195","52.51","36.09","33.93","9.64","135.37","116.5","62.31","137.4","134","22.34","74.14","74","10.86"
"2006","DE","3","Male","1","127","1079","6.98","6.8","1.37","211.64","205.55","40.5","31.29","31","5.37","134.22","129","43.74","134.77","132","19.62","74.58","74","9.9"
"2006","DE","3","Male","2","131","1168","6.98","6.8","1.45","215.53","209","41.27","31.66","31.14","5.48","133.72","127","43.62","134.98","132","19.78","76.06","76","10.92"
"2006","FL","3","Female","2","103","685","6.53","6.4","0.82","184.64","180","37.41","31.39","30.34","5.52","116.61","114","24.91","130.84","130","17.69","71.61","70","9.72"
"2006","FL","3","Male","1","129","895","6.72","6.6","0.8","219","208","41.27","31.69","30.42","5.83","129.4","125","37.67","126.4","126","16.85","68.95","70","10.04"
"2006","FL","3","Male","2","145","944","6.67","6.5","0.93","223.8","216","43.47","32.91","31.32","6.7","126.42","120","39.37","128.67","128","16.45","70.56","70","10.25"
"2006","FL","4","Female","1","126","854","6.65","6.5","0.77","157.95","158","28.91","28.49","28.69","4.85","124.37","116.5","45.31","130.53","130","16.2","66.61","68","10.44"
"2006","FL","4","Female","2","178","1181","6.57","6.5","0.77","155.86","155.5","28.65","28.21","28.47","4.94","122.42","114","41.74","131.97","130","17.75","68.05","70","10.2"
"2006","FL","4","Male","1","156","969","6.65","6.5","0.83","193.12","189","35.7","29.19","28.46","5.64","127.94","121","37.53","130","130","17.12","67.91","68","10.37"
"2006","FL","4","Male","2","188","1239","6.49","6.3","0.89","197.67","192.75","37.89","29.57","28.7","4.9","125.3","117","37.21","131.03","130","16.09","68.94","70","10.09"
